filename,label0,label1,label2,label3,label4
captcha31.png,6,9,7,7,6
captcha310.png,9,5,1,9,5
captcha311.png,7,9,4,2,7
captcha312.png,7,8,0,0,0
captcha313.png,2,0,3,7,0
captcha314.png,9,2,2,5,6
captcha315.png,1,7,5,1,7
captcha316.png,3,3,1,9,9
captcha317.png,1,7,4,3,1
captcha318.png,6,4,5,6,4
captcha319.png,4,8,7,9,5
captcha32.png,8,5,7,4,1
captcha320.png,7,8,8,1,9
captcha321.png,6,3,0,5,1
captcha322.png,6,1,6,2,4
captcha323.png,6,0,1,9,8
captcha324.png,5,1,1,2,7
captcha325.png,6,6,8,0,9
captcha326.png,5,1,0,4,1
captcha327.png,4,9,6,1,4
captcha328.png,7,9,6,3,8
captcha329.png,6,0,8,1,4
captcha33.png,2,8,3,9,4
captcha330.png,7,6,4,9,6
captcha331.png,7,5,0,6,9
captcha332.png,7,3,6,4,3
captcha333.png,5,7,8,7,4
captcha334.png,1,7,3,5,3
captcha335.png,7,2,1,3,0
captcha336.png,1,4,5,0,0
captcha337.png,3,4,7,7,0
captcha338.png,1,9,0,0,1
captcha339.png,3,1,9,1,6
captcha34.png,9,0,1,5,1
captcha340.png,4,7,5,9,9
captcha341.png,6,3,2,8,1
captcha342.png,2,2,7,6,0
captcha343.png,6,3,1,9,4
captcha344.png,5,4,1,2,4
captcha345.png,3,8,3,5,5
captcha346.png,4,6,3,9,4
captcha347.png,5,7,1,9,9
captcha348.png,1,6,6,7,7
captcha349.png,4,6,7,0,2
captcha35.png,9,8,4,7,2
captcha350.png,3,0,9,3,3
captcha351.png,6,0,9,5,7
captcha352.png,4,5,1,8,9
captcha353.png,7,5,2,1,3
captcha354.png,7,3,7,8,6
captcha355.png,5,8,0,1,8
captcha356.png,8,8,0,4,2
captcha357.png,8,9,3,8,2
captcha358.png,3,1,7,5,2
captcha359.png,1,5,9,8,4
captcha36.png,7,5,3,4,2
captcha360.png,3,1,6,6,6
captcha361.png,6,1,6,9,0
captcha362.png,4,5,9,2,1
captcha363.png,1,9,7,4,2
captcha364.png,9,1,6,2,8
captcha365.png,5,8,7,5,0
captcha366.png,1,8,2,2,9
captcha367.png,4,8,2,5,3
captcha368.png,1,5,3,7,6
captcha369.png,1,3,9,4,9
captcha37.png,4,9,4,4,5
captcha370.png,6,8,7,2,6
captcha371.png,6,7,3,0,0
captcha372.png,8,2,9,8,2
captcha373.png,9,8,6,6,4
captcha374.png,4,1,0,3,4
captcha375.png,2,5,2,6,6
captcha376.png,5,5,2,9,0
captcha377.png,7,0,9,7,2
captcha378.png,5,5,2,0,3
captcha379.png,8,5,2,2,7
captcha38.png,4,8,3,0,1
captcha380.png,5,2,3,5,0
captcha381.png,5,0,9,2,4
captcha382.png,3,5,1,5,5
captcha383.png,6,5,1,7,9
captcha384.png,2,5,4,2,6
captcha385.png,2,4,0,0,0
captcha386.png,2,2,5,7,3
captcha387.png,5,2,5,9,7
captcha388.png,3,6,8,2,9
captcha389.png,5,2,5,1,1
captcha39.png,1,5,7,0,7
captcha390.png,6,8,1,9,3
captcha391.png,9,8,2,1,7
captcha392.png,2,1,3,6,8
captcha393.png,8,2,8,4,3
captcha394.png,9,8,5,2,5
captcha395.png,9,7,0,9,8
captcha396.png,8,1,3,3,0
captcha397.png,2,3,7,0,0
captcha398.png,2,5,0,4,0
captcha399.png,2,3,6,1,4
captcha4.png,2,4,7,2,7
captcha40.png,7,7,4,6,4
captcha400.png,5,3,6,3,8
captcha401.png,3,7,8,6,9
captcha402.png,6,7,8,9,3
captcha403.png,6,6,4,6,7
captcha404.png,5,0,6,9,8
captcha405.png,6,6,3,8,0
captcha406.png,9,6,4,0,5
captcha407.png,8,0,6,3,6
captcha408.png,2,3,0,0,6
captcha409.png,3,8,6,8,8
captcha41.png,2,0,1,1,7
captcha410.png,2,2,9,2,0
captcha411.png,2,1,4,9,3
captcha412.png,3,7,1,7,5
captcha413.png,6,7,1,9,9
captcha414.png,8,2,8,8,2
captcha415.png,5,0,0,0,4
captcha416.png,8,0,0,2,8
captcha417.png,6,2,4,4,6
captcha418.png,9,2,4,7,0
captcha419.png,9,3,8,1,0
captcha42.png,1,8,9,7,3
captcha420.png,5,3,2,8,9
captcha421.png,6,8,9,7,1
captcha422.png,6,7,5,4,5
captcha423.png,8,3,2,2,7
captcha424.png,2,5,5,9,7
captcha425.png,2,4,1,7,0
captcha426.png,2,5,5,1,0
captcha427.png,3,8,4,2,6
captcha428.png,2,2,6,5,7
captcha429.png,2,1,2,3,1
captcha43.png,8,0,7,3,0
captcha430.png,3,6,9,1,3
captcha431.png,6,6,9,3,7
captcha432.png,5,1,1,6,8
captcha433.png,4,9,7,4,2
captcha434.png,3,3,9,7,3
captcha435.png,9,8,2,1,5
captcha436.png,2,3,4,7,6
captcha437.png,9,5,3,6,2
captcha438.png,4,2,3,2,0
captcha439.png,7,5,1,1,0
captcha44.png,9,6,6,9,5
captcha440.png,9,0,7,9,3
captcha441.png,6,7,3,8,0
captcha442.png,8,3,0,6,9
captcha443.png,7,1,6,0,6
captcha444.png,3,5,6,7,2
captcha445.png,1,9,9,0,4
captcha446.png,8,8,7,3,3
captcha447.png,3,1,1,0,3
captcha448.png,1,5,3,3,5
captcha449.png,4,5,3,5,9
captcha45.png,7,0,7,9,8
captcha450.png,2,1,9,4,6
captcha451.png,9,3,8,3,2
captcha452.png,1,9,0,9,3
captcha453.png,9,0,9,7,9
captcha454.png,5,8,1,0,1
captcha455.png,8,8,1,2,6
captcha456.png,7,2,3,5,7
captcha457.png,8,8,0,3,9
captcha458.png,8,6,6,1,3
captcha459.png,2,8,9,8,3
captcha46.png,5,5,3,1,2
captcha460.png,1,3,2,1,4
captcha461.png,6,0,3,4,7
captcha462.png,7,6,0,2,9
captcha463.png,8,4,0,6,7
captcha464.png,4,8,1,3,4
captcha465.png,3,2,3,6,5
captcha466.png,8,7,1,4,2
captcha467.png,2,9,5,1,2
captcha468.png,1,3,7,4,4
captcha469.png,9,9,9,7,1
captcha47.png,8,5,6,1,9
captcha470.png,4,2,3,4,1
captcha471.png,5,8,0,2,3
captcha472.png,5,8,5,1,6
captcha473.png,7,4,1,9,8
captcha474.png,3,6,4,4,4
captcha475.png,2,7,3,7,3
captcha476.png,2,5,9,4,7
captcha477.png,2,7,2,8,7
captcha478.png,1,8,2,1,6
captcha479.png,3,3,8,9,9
captcha48.png,9,8,8,1,7
captcha480.png,4,9,5,8,1
captcha481.png,9,6,7,1,4
captcha482.png,8,0,9,4,5
captcha483.png,9,6,6,2,7
captcha484.png,9,5,2,0,1
captcha485.png,3,7,5,7,1
captcha486.png,5,3,2,5,3
captcha487.png,1,5,4,9,8
captcha488.png,4,5,5,2,3
captcha489.png,2,9,7,5,4
captcha49.png,2,7,1,2,8
captcha490.png,5,9,7,7,8
captcha491.png,4,0,9,5,3
captcha492.png,7,0,9,7,8
captcha493.png,3,8,1,0,0
captcha494.png,6,6,8,1,6
captcha495.png,7,6,6,6,8
captcha496.png,2,3,6,1,9
captcha497.png,5,0,5,8,1
captcha498.png,2,1,3,3,8
captcha499.png,5,5,9,4,3
captcha5.png,4,0,6,9,1
captcha50.png,8,8,8,8,5
captcha500.png,8,2,9,0,4
captcha51.png,3,1,5,3,8
captcha52.png,4,7,5,0,2
captcha53.png,2,1,6,0,6
captcha54.png,3,7,5,7,1
captcha55.png,5,0,7,6,9
captcha56.png,6,6,7,3,3
captcha57.png,9,7,0,4,0
captcha58.png,9,4,0,8,2
captcha59.png,3,6,7,3,5
captcha6.png,1,4,7,9,5
captcha60.png,9,8,4,9,2
captcha61.png,2,6,8,0,3
captcha62.png,5,7,1,0,9
captcha63.png,1,6,8,7,1
captcha64.png,6,1,5,1,9
captcha65.png,7,7,4,8,4
captcha66.png,5,1,5,8,8
captcha67.png,6,7,5,5,2
captcha68.png,5,8,7,6,4
captcha69.png,4,2,0,4,3
captcha7.png,8,6,9,6,3
captcha70.png,4,0,8,9,9
captcha71.png,5,6,8,6,4
captcha72.png,8,6,7,5,4
captcha73.png,4,3,2,1,4
captcha74.png,7,2,9,4,9
captcha75.png,5,5,3,6,6
captcha76.png,5,5,4,7,1
captcha77.png,2,4,1,2,6
captcha78.png,5,3,2,8,8
captcha79.png,2,1,9,4,2
captcha8.png,2,9,6,1,6
captcha80.png,5,1,2,1,2
captcha81.png,5,9,2,5,0
captcha82.png,6,7,2,8,9
captcha83.png,4,3,8,7,6
captcha84.png,9,3,7,7,6
captcha85.png,5,3,2,5,5
captcha86.png,8,3,2,7,9
captcha87.png,6,7,5,1,0
captcha88.png,9,7,5,3,4
captcha89.png,6,4,6,5,7
captcha9.png,5,9,9,2,2
captcha90.png,6,3,2,3,0
captcha91.png,7,8,9,1,3
captcha92.png,7,7,4,8,6
captcha93.png,7,6,0,5,9
captcha94.png,2,8,8,4,0
captcha95.png,5,8,8,6,4
captcha96.png,5,7,4,3,8
captcha97.png,8,0,7,6,4
captcha98.png,5,4,5,8,5
captcha99.png,3,8,8,1,6
