filename,label0,label1,label2,label3,label4
captcha585.png,4,3,3,0,0
captcha586.png,9,2,2,4,7
captcha587.png,5,3,5,4,0
captcha588.png,7,1,0,3,6
captcha589.png,3,2,3,2,9
captcha590.png,9,8,3,8,5
captcha591.png,7,4,0,1,9
captcha592.png,2,0,9,7,0
captcha593.png,1,3,7,1,4
captcha594.png,6,5,4,2,8
captcha595.png,7,5,2,8,0
captcha596.png,6,8,0,2,4
captcha597.png,1,4,9,7,5
captcha598.png,8,1,0,3,0
captcha599.png,5,9,4,3,2
captcha600.png,8,3,6,2,6
captcha601.png,3,0,5,7,7
captcha602.png,2,3,3,2,1
captcha603.png,7,5,0,3,5
captcha604.png,5,0,6,7,0
captcha605.png,2,9,0,7,1
captcha606.png,4,4,7,5,3
captcha607.png,5,4,6,0,6
captcha608.png,5,7,7,6,0
captcha609.png,5,0,5,0,4
captcha610.png,8,5,1,0,9
captcha611.png,4,6,4,0,2
captcha612.png,3,9,1,4,5
captcha613.png,7,3,7,5,0
captcha614.png,1,7,9,3,4
captcha615.png,2,7,7,8,7
captcha616.png,7,9,5,0,0
captcha617.png,1,6,0,4,1
captcha618.png,5,0,6,4,6
captcha619.png,2,9,0,4,7
captcha620.png,2,1,7,9,1
captcha621.png,5,6,3,9,6
captcha622.png,4,9,1,4,0
captcha623.png,2,7,5,4,1
captcha624.png,7,6,4,8,8
captcha625.png,4,0,5,4,8
captcha626.png,4,2,7,5,6
captcha627.png,3,3,3,9,0
captcha628.png,3,5,5,9,8
captcha629.png,5,3,0,9,4
captcha630.png,3,1,4,9,6
captcha631.png,9,7,5,5,2
captcha632.png,2,7,3,9,4
captcha633.png,6,8,6,9,7
captcha634.png,2,5,1,1,3
captcha635.png,9,1,1,6,8
captcha636.png,5,2,4,6,1
captcha637.png,3,0,8,6,3
captcha638.png,7,9,8,1,0
captcha639.png,8,9,6,6,2
captcha640.png,8,5,1,7,3
captcha641.png,4,6,4,6,6
captcha642.png,3,9,2,0,9
captcha643.png,1,7,6,1,1
captcha644.png,5,2,2,1,6
captcha645.png,3,0,6,1,8
captcha646.png,9,6,6,7,3
captcha647.png,3,5,9,8,0
captcha648.png,8,4,9,2,7
captcha649.png,7,7,6,7,1
captcha650.png,2,4,6,2,2
captcha651.png,1,7,3,6,6
captcha652.png,5,1,9,7,0
captcha653.png,1,3,2,6,3
captcha654.png,6,2,2,1,0
captcha655.png,4,0,6,1,2
captcha656.png,3,3,3,5,6
captcha657.png,6,7,9,6,1
captcha658.png,2,9,2,5,4
captcha659.png,2,1,9,9,7
captcha660.png,2,5,1,5,1
captcha661.png,4,9,3,4,6
captcha662.png,5,2,5,0,0
captcha663.png,8,4,3,3,8
captcha664.png,2,8,2,3,3
captcha665.png,7,7,1,8,0
captcha666.png,6,9,9,2,4
captcha667.png,8,7,4,2,0
captcha668.png,3,1,6,4,1
captcha669.png,4,9,1,3,7
captcha670.png,6,6,6,3,4
captcha671.png,4,2,2,6,9
captcha672.png,9,1,2,1,6
captcha673.png,3,8,1,6,7
captcha674.png,5,5,6,6,3
captcha675.png,3,4,0,6,4
captcha676.png,5,8,2,5,9
captcha677.png,6,1,4,1,3
captcha678.png,2,2,7,0,6
captcha679.png,1,5,4,5,0
captcha680.png,3,2,9,4,6
captcha681.png,5,0,4,4,2
captcha682.png,2,6,0,7,7
captcha683.png,9,2,1,3,3
captcha684.png,5,3,4,2,6
captcha685.png,3,9,4,7,1
captcha686.png,8,8,4,1,8
captcha687.png,6,6,8,2,0
captcha688.png,2,8,1,1,3
captcha689.png,4,5,6,0,9
captcha690.png,9,4,5,5,6
captcha691.png,2,4,3,9,8
captcha692.png,8,7,6,8,7
captcha693.png,3,4,6,3,8
captcha694.png,8,3,5,8,5
captcha695.png,4,4,8,7,8
captcha696.png,7,9,4,8,3
captcha697.png,8,1,6,9,1
captcha698.png,2,8,6,4,2
captcha699.png,7,7,5,8,9
captcha700.png,9,5,0,8,6
captcha701.png,8,7,8,2,9
captcha702.png,1,7,6,7,1
captcha703.png,6,6,6,1,8
captcha704.png,8,4,1,1,5
captcha705.png,2,6,4,8,5
captcha706.png,4,3,9,8,1
captcha707.png,6,1,4,7,7
captcha708.png,2,2,7,7,0
captcha709.png,1,5,5,1,4
captcha710.png,3,3,0,1,0
captcha711.png,6,7,6,1,5
captcha712.png,2,8,9,0,8
captcha713.png,7,7,8,5,5
captcha714.png,3,9,1,4,8
captcha715.png,7,3,7,5,3
captcha716.png,3,5,0,4,6
captcha717.png,8,3,9,9,3
captcha718.png,4,5,2,8,6
captcha719.png,9,4,2,3,3
captcha720.png,5,5,5,2,5
captcha721.png,1,6,8,1,8
captcha722.png,9,0,5,1,8
captcha723.png,8,3,2,6,2
captcha724.png,1,3,1,0,4
captcha725.png,9,3,5,0,1
captcha726.png,9,6,6,5,6
captcha727.png,5,7,9,4,9
captcha728.png,5,0,6,9,2
captcha729.png,8,5,2,9,7
captcha730.png,4,6,5,9,0
captcha731.png,9,5,5,3,7
captcha732.png,3,9,7,2,1
captcha733.png,8,8,6,6,8
captcha734.png,9,1,8,2,3
captcha735.png,5,3,1,1,6
captcha736.png,5,1,6,8,9
captcha737.png,1,2,9,8,2
captcha738.png,6,1,9,2,9
captcha739.png,7,9,4,2,5
captcha740.png,9,6,9,2,1
captcha741.png,8,9,6,6,5
captcha742.png,3,6,6,1,6
captcha743.png,9,9,9,0,5
captcha744.png,2,9,7,4,7
captcha745.png,4,7,2,4,3
captcha746.png,1,8,1,2,3
captcha747.png,7,9,8,8,0
captcha748.png,2,2,5,3,3
captcha749.png,6,9,9,4,8
captcha750.png,8,5,9,1,3
captcha751.png,6,0,0,1,6
captcha752.png,9,0,3,2,3
captcha753.png,1,8,6,3,4
captcha754.png,9,7,5,0,0
captcha755.png,8,8,7,1,2
captcha756.png,1,7,0,2,3
captcha757.png,7,8,7,8,0
captcha758.png,9,4,7,4,5
captcha759.png,3,7,3,9,7
captcha760.png,8,4,8,1,3
captcha761.png,5,8,9,1,6
captcha762.png,4,3,4,3,0
captcha763.png,1,7,5,3,4
captcha764.png,9,6,4,0,0
captcha765.png,2,4,7,1,0
captcha766.png,8,6,4,6,8
captcha767.png,1,4,7,7,8
captcha768.png,7,6,5,3,6
captcha769.png,9,2,5,0,1
captcha770.png,1,3,1,6,7
captcha771.png,7,4,6,3,5
captcha772.png,4,8,7,3,9
captcha773.png,6,4,7,0,4
captcha774.png,9,5,0,1,0
captcha775.png,5,4,7,7,2
captcha776.png,1,4,5,3,3
captcha777.png,4,4,8,4,0
captcha778.png,9,2,2,5,5
captcha779.png,6,6,3,5,9
captcha780.png,9,6,6,6,5
captcha781.png,5,6,4,2,7
captcha782.png,7,2,3,9,1
captcha783.png,3,2,1,5,3
captcha784.png,9,3,9,1,0
captcha785.png,2,2,2,2,1
captcha786.png,2,7,7,7,5
captcha787.png,9,9,9,4,3
captcha788.png,1,7,8,4,3
captcha789.png,6,5,2,5,9
captcha790.png,9,5,5,6,5
captcha791.png,8,1,9,0,0
captcha792.png,4,1,6,6,2
captcha793.png,9,4,9,0,7
captcha794.png,5,4,6,6,8
captcha795.png,4,5,8,8,0
captcha796.png,9,0,2,4,0
captcha797.png,5,9,4,6,6
captcha798.png,1,4,3,5,0
captcha799.png,7,1,2,3,0
captcha800.png,3,0,9,9,2
captcha801.png,1,4,5,6,0
captcha802.png,9,6,1,9,3
captcha803.png,5,5,9,5,4
captcha804.png,3,0,0,5,8
captcha805.png,6,0,3,6,4
captcha806.png,7,6,3,2,9
captcha807.png,3,6,0,9,1
captcha808.png,8,3,5,0,6
captcha809.png,5,7,6,0,9
captcha810.png,8,7,9,1,6
captcha811.png,1,6,2,2,7
captcha812.png,7,7,9,8,4
captcha813.png,9,3,9,4,9
captcha814.png,4,6,0,6,6
captcha815.png,7,6,3,7,3
captcha816.png,9,2,3,3,8
captcha817.png,7,8,6,7,3
captcha818.png,2,4,9,7,9
captcha819.png,8,3,7,7,8
captcha820.png,2,9,1,9,8
captcha821.png,9,0,9,5,5
captcha822.png,3,3,6,0,8
captcha823.png,6,3,6,2,5
captcha824.png,3,2,8,5,1
captcha825.png,8,0,2,6,7
captcha826.png,8,8,5,8,8
captcha827.png,2,6,3,6,3
captcha828.png,7,3,7,7,9
captcha829.png,6,4,9,9,1
captcha830.png,8,7,6,5,4
captcha831.png,9,5,9,7,4
captcha832.png,8,0,4,8,9
captcha833.png,8,8,8,0,9
captcha834.png,6,2,9,1,3
captcha835.png,7,1,2,3,4
captcha836.png,4,8,1,0,4
captcha837.png,5,3,3,6,8
captcha838.png,8,3,6,7,5
captcha839.png,9,1,9,9,6
captcha840.png,2,0,3,0,7
captcha841.png,8,2,0,6,4
captcha842.png,2,4,7,1,7
captcha843.png,4,0,6,8,1
captcha844.png,8,8,0,9,7
captcha845.png,3,0,7,5,0
captcha846.png,9,2,5,0,7
captcha847.png,6,9,3,7,7
captcha848.png,4,6,2,4,7
captcha849.png,5,1,8,0,1
captcha850.png,3,6,3,1,5
captcha851.png,9,8,0,7,3
captcha852.png,2,6,3,8,3
captcha853.png,8,8,1,4,1
captcha854.png,6,9,5,9,9
captcha855.png,2,1,7,1,6
captcha856.png,6,9,1,3,2
captcha857.png,4,3,2,3,5
captcha858.png,7,3,5,4,2
captcha859.png,1,8,9,6,1
captcha860.png,3,1,8,7,0
captcha861.png,3,2,5,4,7
captcha862.png,3,5,9,9,0
captcha863.png,8,5,2,2,7
captcha864.png,7,1,2,7,2
captcha865.png,7,9,5,9,3
captcha866.png,1,8,9,0,0
captcha867.png,6,4,5,0,2
captcha868.png,5,5,7,1,4
captcha869.png,8,2,6,7,5
captcha870.png,3,9,3,8,0
captcha871.png,8,8,3,2,7
captcha872.png,5,4,2,0,8
captcha873.png,8,9,1,0,2
captcha874.png,6,1,0,9,5
captcha875.png,6,1,7,7,2
captcha876.png,6,2,1,5,9
captcha877.png,5,7,6,7,0
captcha878.png,4,4,0,0,5
captcha879.png,7,6,1,3,2
captcha880.png,2,1,5,5,2
captcha881.png,8,3,3,0,9
captcha882.png,9,9,2,7,4
captcha883.png,5,1,3,9,2
captcha884.png,2,8,2,6,2
captcha885.png,5,8,5,6,8
captcha886.png,1,8,3,3,0
captcha887.png,6,2,9,7,8
captcha888.png,2,2,7,4,0
captcha889.png,3,8,7,0,5
captcha890.png,8,6,1,2,0
captcha891.png,2,8,7,7,3
captcha892.png,9,0,5,3,0
captcha893.png,1,8,8,4,1
captcha894.png,6,6,2,5,6
captcha895.png,4,0,3,6,0
captcha896.png,3,9,2,1,6
captcha897.png,1,6,0,8,6
captcha898.png,2,1,6,4,0
captcha899.png,3,7,6,0,5
captcha900.png,8,5,0,2,0
captcha901.png,5,4,2,4,6
captcha902.png,1,4,0,0,8
captcha903.png,3,9,4,3,7
captcha904.png,4,7,7,5,8
captcha905.png,1,8,8,0,5
captcha906.png,5,1,8,7,9
captcha907.png,2,1,1,0,5
captcha908.png,6,0,8,7,7
captcha909.png,3,0,1,0,3
captcha910.png,3,8,4,2,4
captcha911.png,7,1,4,9,7
captcha912.png,5,5,0,6,5
captcha913.png,3,1,9,3,5
captcha914.png,9,3,6,9,3
captcha915.png,9,2,5,4,9
captcha916.png,5,2,3,1,0
captcha917.png,8,2,6,1,7
captcha918.png,9,8,5,8,2
captcha919.png,2,2,3,1,2
captcha920.png,3,8,2,7,6
captcha921.png,6,8,5,8,3
captcha922.png,4,2,6,8,6
captcha923.png,2,9,0,2,1
captcha924.png,3,5,2,3,9
captcha925.png,5,7,6,1,2
captcha926.png,6,1,0,5,6
captcha927.png,4,9,2,1,2
captcha928.png,2,4,2,6,8
captcha929.png,5,5,8,1,6
captcha930.png,9,0,7,1,1
captcha931.png,2,0,5,5,3
captcha932.png,2,5,8,1,8
captcha933.png,9,0,3,4,2
captcha934.png,6,9,0,3,3
captcha935.png,9,4,4,6,3
captcha936.png,7,8,0,3,1
captcha937.png,2,3,4,5,0
captcha938.png,8,5,2,0,8
captcha939.png,1,3,5,1,8
captcha940.png,2,1,8,3,9
captcha941.png,4,4,5,0,2
captcha942.png,3,8,4,8,1
captcha943.png,7,8,2,5,2
captcha944.png,3,8,0,1,4
captcha945.png,2,9,2,2,6
captcha946.png,3,7,2,5,7
captcha947.png,2,0,8,2,6
captcha948.png,8,0,4,7,3
captcha949.png,8,8,7,9,3
captcha950.png,8,5,8,3,5
captcha951.png,3,7,9,5,3
captcha952.png,8,5,3,6,8
captcha953.png,2,6,2,0,7
captcha954.png,5,6,5,1,4
captcha955.png,8,6,8,2,0
captcha956.png,2,9,4,7,3
captcha957.png,4,5,4,3,8
captcha958.png,1,9,5,4,1
captcha959.png,6,6,9,5,6
captcha960.png,9,7,2,6,3
captcha961.png,5,7,0,2,5
captcha962.png,1,6,7,8,6
captcha963.png,4,7,0,9,3
captcha964.png,9,4,5,0,8
captcha965.png,9,0,3,0,8
captcha966.png,3,2,9,6,1
captcha967.png,1,7,4,7,5
captcha968.png,4,7,7,8,1
captcha969.png,3,8,9,9,3
captcha970.png,1,3,0,9,7
captcha971.png,6,0,5,1,2
captcha972.png,7,6,4,7,7
captcha973.png,5,0,5,8,0
captcha974.png,8,0,8,8,7
captcha975.png,9,6,8,5,2
captcha976.png,5,6,6,1,3
captcha977.png,8,2,0,4,3
captcha978.png,1,7,0,5,2
captcha979.png,6,4,4,6,7
captcha980.png,4,1,3,3,7
captcha981.png,4,9,6,5,8
captcha982.png,4,0,8,7,0
captcha983.png,7,1,1,7,7
captcha984.png,3,0,9,3,8
captcha985.png,6,1,2,4,5
captcha986.png,9,1,5,5,2
captcha987.png,6,8,4,2,2
captcha988.png,9,8,7,2,8
captcha989.png,5,8,4,9,0
captcha990.png,3,2,5,9,3
captcha991.png,4,8,5,5,8
captcha992.png,7,8,8,6,5
captcha993.png,3,8,6,2,6
captcha994.png,3,7,4,8,2
captcha995.png,4,3,0,3,6
captcha996.png,2,7,5,5,0
captcha997.png,8,9,3,0,8
captcha998.png,1,7,6,1,8
captcha999.png,7,9,3,7,6
