filename,label0,label1,label2,label3,label4
captcha5538.png,9,1,7,6,9
captcha5539.png,3,4,4,2,2
captcha5540.png,7,9,0,7,1
captcha5541.png,6,3,5,8,5
captcha5542.png,7,6,7,8,3
captcha5543.png,1,9,4,3,5
captcha5544.png,4,9,7,4,2
captcha5545.png,6,5,7,0,7
captcha5546.png,2,2,7,0,2
captcha5547.png,9,4,8,7,0
captcha5548.png,5,1,8,6,4
captcha5549.png,8,2,1,7,1
captcha5550.png,8,1,0,2,7
captcha5551.png,7,2,2,3,9
captcha5552.png,5,6,7,5,3
captcha5553.png,8,7,0,6,0
captcha5554.png,7,8,2,7,2
captcha5555.png,2,0,9,2,5
captcha5556.png,6,8,3,4,0
captcha5557.png,9,5,5,9,1
captcha5558.png,1,9,0,2,4
captcha5559.png,9,7,8,9,0
captcha5560.png,3,5,6,6,6
captcha5561.png,6,5,9,7,2
captcha5562.png,2,2,9,6,7
captcha5563.png,9,5,1,3,5
captcha5564.png,1,3,0,3,5
captcha5565.png,6,0,4,5,1
captcha5566.png,1,6,2,1,7
captcha5567.png,3,2,1,8,1
captcha5568.png,9,3,9,3,9
captcha5569.png,9,2,7,9,5
captcha5570.png,2,1,1,0,5
captcha5571.png,6,5,7,5,4
captcha5572.png,2,5,5,1,5
captcha5573.png,4,1,4,8,0
captcha5574.png,5,2,8,6,4
captcha5575.png,8,3,1,7,1
captcha5576.png,2,5,8,2,3
captcha5577.png,4,1,7,8,8
captcha5578.png,7,2,0,9,5
captcha5579.png,6,3,3,0,7
captcha5580.png,7,9,2,7,2
captcha5581.png,3,9,0,3,3
captcha5582.png,8,6,4,4,9
captcha5583.png,6,0,5,5,2
captcha5584.png,2,0,3,1,3
captcha5585.png,6,0,0,8,5
captcha5586.png,5,5,8,8,5
captcha5587.png,4,0,3,9,9
captcha5588.png,7,0,7,0,5
captcha5589.png,1,3,3,5,8
captcha5590.png,9,9,8,6,8
captcha5591.png,7,3,9,7,2
captcha5592.png,3,3,7,3,3
captcha5593.png,8,1,1,4,8
captcha5594.png,5,5,2,5,2
captcha5595.png,8,5,5,5,8
captcha5596.png,4,5,3,2,0
captcha5597.png,7,5,6,2,7
captcha5598.png,3,5,3,8,8
captcha5599.png,9,9,9,1,2
captcha5600.png,5,6,6,1,7
captcha5601.png,6,9,5,2,6
captcha5602.png,6,0,7,3,8
captcha5603.png,2,0,4,9,9
captcha5604.png,5,0,8,0,6
captcha5605.png,9,8,2,2,2
captcha5606.png,5,7,9,8,3
captcha5607.png,7,3,9,4,8
captcha5608.png,6,5,1,6,0
captcha5609.png,3,9,2,6,3
captcha5610.png,8,6,6,7,9
captcha5611.png,2,9,3,3,1
captcha5612.png,4,5,2,9,6
captcha5613.png,7,5,6,0,3
captcha5614.png,7,4,4,5,9
captcha5615.png,4,8,5,6,2
captcha5616.png,4,7,4,1,8
captcha5617.png,4,6,2,7,4
captcha5618.png,7,6,5,8,1
captcha5619.png,1,9,2,3,3
captcha5620.png,9,8,1,0,0
captcha5621.png,2,6,4,1,0
captcha5622.png,7,1,0,5,9
captcha5623.png,3,0,8,2,0
captcha5624.png,9,5,3,4,5
captcha5625.png,6,9,4,4,8
captcha5626.png,5,3,9,6,2
captcha5627.png,8,4,2,6,9
captcha5628.png,7,2,4,2,5
captcha5629.png,4,9,2,9,5
captcha5630.png,7,9,6,0,1
captcha5631.png,9,5,5,6,6
captcha5632.png,5,2,5,6,1
captcha5633.png,8,2,8,6,8
captcha5634.png,6,7,3,8,2
captcha5635.png,9,7,6,8,8
captcha5636.png,7,1,7,9,2
captcha5637.png,8,7,7,5,6
captcha5638.png,3,0,4,0,9
captcha5639.png,9,2,1,6,6
captcha5640.png,3,4,8,1,9
captcha5641.png,1,9,3,3,3
captcha5642.png,4,9,6,4,0
captcha5643.png,2,3,7,4,3
captcha5644.png,2,2,5,9,9
captcha5645.png,8,4,3,5,7
captcha5646.png,8,3,2,1,3
captcha5647.png,9,9,1,7,7
captcha5648.png,4,1,8,3,0
captcha5649.png,4,0,6,8,6
captcha5650.png,1,4,7,8,9
captcha5651.png,9,3,6,5,6
captcha5652.png,3,6,3,0,8
captcha5653.png,2,0,8,2,2
captcha5654.png,8,7,1,6,7
captcha5655.png,8,6,0,2,3
captcha5656.png,4,3,0,1,8
captcha5657.png,2,7,5,3,2
captcha5658.png,1,8,7,4,4
captcha5659.png,4,9,0,5,1
captcha5660.png,2,3,1,5,4
captcha5661.png,9,5,3,2,2
captcha5662.png,3,7,9,7,5
captcha5663.png,6,8,2,8,2
captcha5664.png,5,6,4,3,8
captcha5665.png,4,0,9,5,2
captcha5666.png,7,1,2,5,8
captcha5667.png,1,3,9,1,1
captcha5668.png,1,2,7,6,7
captcha5669.png,4,0,0,1,8
captcha5670.png,7,0,3,2,4
captcha5671.png,6,9,1,8,0
captcha5672.png,9,9,4,8,7
captcha5673.png,5,9,2,4,8
captcha5674.png,1,9,0,1,0
captcha5675.png,7,5,8,9,0
captcha5676.png,4,9,9,9,3
captcha5677.png,3,4,5,0,7
captcha5678.png,6,4,8,1,4
captcha5679.png,3,8,9,1,8
captcha5680.png,5,4,8,8,2
captcha5681.png,3,8,7,7,7
captcha5682.png,4,9,8,6,5
captcha5683.png,9,4,5,1,3
captcha5684.png,5,4,2,7,5
captcha5685.png,8,4,5,8,1
captcha5686.png,3,0,0,0,1
captcha5687.png,6,0,3,0,8
captcha5688.png,9,0,6,1,4
captcha5689.png,3,3,2,6,7
captcha5690.png,6,3,5,7,4
captcha5691.png,9,3,8,8,0
captcha5692.png,3,6,5,3,3
captcha5693.png,3,5,3,8,9
captcha5694.png,2,6,6,0,1
captcha5695.png,5,6,9,0,8
captcha5696.png,4,1,4,2,2
captcha5697.png,4,6,9,7,6
captcha5698.png,3,1,4,9,0
captcha5699.png,2,7,2,9,0
captcha5700.png,5,7,5,9,6
captcha5701.png,3,1,7,0,0
captcha5702.png,6,2,0,0,7
captcha5703.png,7,7,9,7,1
captcha5704.png,5,2,0,7,5
captcha5705.png,5,0,9,3,1
captcha5706.png,9,8,3,4,6
captcha5707.png,1,9,0,1,3
captcha5708.png,5,8,7,8,4
captcha5709.png,7,4,7,4,9
captcha5710.png,2,6,8,6,7
captcha5711.png,9,1,3,9,1
captcha5712.png,1,6,9,3,5
captcha5713.png,3,2,9,0,0
captcha5714.png,3,1,7,5,6
captcha5715.png,2,2,9,6,8
captcha5716.png,8,4,7,2,5
captcha5717.png,2,7,3,7,8
captcha5718.png,7,4,7,9,3
captcha5719.png,7,3,6,4,9
captcha5720.png,8,1,9,7,0
captcha5721.png,9,0,2,9,1
captcha5722.png,3,2,9,4,4
captcha5723.png,6,3,2,5,0
captcha5724.png,9,3,5,5,7
captcha5725.png,7,8,0,7,1
captcha5726.png,5,2,1,7,4
captcha5727.png,6,8,1,3,9
captcha5728.png,4,2,2,4,2
captcha5729.png,5,8,2,0,7
captcha5730.png,1,5,2,0,2
captcha5731.png,5,7,7,4,0
captcha5732.png,5,6,5,9,6
captcha5733.png,9,6,3,6,8
captcha5734.png,3,9,0,2,0
captcha5735.png,5,4,9,8,5
captcha5736.png,8,5,2,9,2
captcha5737.png,9,3,6,1,3
captcha5738.png,6,7,7,1,6
captcha5739.png,8,3,6,8,1
captcha5740.png,5,7,7,8,4
captcha5741.png,8,8,0,9,1
captcha5742.png,3,0,7,4,4
captcha5743.png,6,0,7,6,1
captcha5744.png,7,6,7,2,6
captcha5745.png,8,1,9,9,0
captcha5746.png,3,4,1,0,8
captcha5747.png,3,2,9,6,4
captcha5748.png,2,4,1,7,6
captcha5749.png,5,4,4,8,3
captcha5750.png,6,2,8,0,3
captcha5751.png,2,2,5,6,5
captcha5752.png,8,4,0,3,3
captcha5753.png,9,9,9,9,7
captcha5754.png,4,2,6,5,0
captcha5755.png,1,6,7,5,4
captcha5756.png,6,9,9,9,9
captcha5757.png,1,2,6,5,1
captcha5758.png,2,0,9,7,2
captcha5759.png,5,1,2,7,9
captcha5760.png,5,0,1,3,5
captcha5761.png,9,7,5,5,0
captcha5762.png,4,0,2,0,3
captcha5763.png,1,4,3,0,6
captcha5764.png,3,0,2,7,1
captcha5765.png,2,9,1,2,7
captcha5766.png,9,0,8,8,5
captcha5767.png,3,3,5,3,7
captcha5768.png,3,2,3,9,3
captcha5769.png,6,2,7,0,0
captcha5770.png,9,3,0,0,7
captcha5771.png,2,1,3,1,7
captcha5772.png,5,1,6,2,4
captcha5773.png,2,5,7,2,7
captcha5774.png,2,4,5,8,3
captcha5775.png,4,0,5,4,8
captcha5776.png,1,4,6,5,2
captcha5777.png,4,4,9,5,8
captcha5778.png,7,5,2,6,5
captcha5779.png,7,4,1,2,1
captcha5780.png,1,6,7,7,4
captcha5781.png,4,7,0,8,0
captcha5782.png,3,1,5,9,4
captcha5783.png,6,1,9,0,1
captcha5784.png,9,2,2,0,8
captcha5785.png,3,4,8,6,0
captcha5786.png,6,5,1,6,7
captcha5787.png,5,6,3,7,9
captcha5788.png,7,2,3,4,4
captcha5789.png,1,4,9,9,7
captcha5790.png,1,3,8,5,3
captcha5791.png,7,5,6,1,0
captcha5792.png,1,8,2,6,3
captcha5793.png,4,8,5,6,9
captcha5794.png,6,4,5,3,4
captcha5795.png,6,3,3,9,0
captcha5796.png,9,3,6,9,7
captcha5797.png,6,7,8,0,0
captcha5798.png,9,8,1,0,7
captcha5799.png,1,8,7,7,4
captcha5800.png,9,0,9,4,2
captcha5801.png,3,3,5,9,5
captcha5802.png,7,8,2,4,3
captcha5803.png,6,2,7,5,7
captcha5804.png,9,3,0,6,4
captcha5805.png,3,5,7,1,7
captcha5806.png,9,7,4,7,4
captcha5807.png,4,0,1,2,7
captcha5808.png,2,4,6,4,1
captcha5809.png,6,9,2,8,9
captcha5810.png,9,9,5,9,6
captcha5811.png,9,8,4,5,2
captcha5812.png,4,1,1,0,5
captcha5813.png,7,1,4,1,1
captcha5814.png,3,1,1,7,3
captcha5815.png,4,7,1,3,8
captcha5816.png,7,7,4,4,4
captcha5817.png,3,7,2,0,6
captcha5818.png,4,5,5,2,7
captcha5819.png,1,9,6,3,0
captcha5820.png,6,7,0,4,5
captcha5821.png,6,5,9,0,1
captcha5822.png,4,0,0,0,5
captcha5823.png,2,4,5,1,9
captcha5824.png,8,6,2,7,6
captcha5825.png,2,8,9,2,9
captcha5826.png,2,7,7,8,5
captcha5827.png,5,8,0,9,2
captcha5828.png,8,8,3,9,8
captcha5829.png,1,6,7,0,9
captcha5830.png,4,7,0,1,6
captcha5831.png,7,7,3,2,2
captcha5832.png,5,1,4,2,6
captcha5833.png,6,7,3,9,1
captcha5834.png,2,7,1,5,2
captcha5835.png,5,7,4,5,9
captcha5836.png,8,7,7,6,5
captcha5837.png,3,0,4,1,8
captcha5838.png,4,6,3,8,3
captcha5839.png,7,6,6,8,9
captcha5840.png,1,9,3,4,2
captcha5841.png,4,9,6,4,9
captcha5842.png,4,8,5,0,5
captcha5843.png,2,2,6,0,8
captcha5844.png,2,1,4,6,4
captcha5845.png,5,1,7,7,1
captcha5846.png,5,0,6,2,7
captcha5847.png,8,0,9,3,4
captcha5848.png,7,9,7,9,0
captcha5849.png,5,3,8,9,3
captcha5850.png,5,2,7,4,9
captcha5851.png,8,3,0,5,6
captcha5852.png,4,2,8,1,7
captcha5853.png,5,8,7,8,2
captcha5854.png,3,2,8,8,5
captcha5855.png,3,1,7,4,1
captcha5856.png,3,0,5,9,7
captcha5857.png,3,6,1,5,1
captcha5858.png,2,0,6,6,5
captcha5859.png,5,0,9,7,2
captcha5860.png,8,1,2,7,9
captcha5861.png,2,3,9,3,1
captcha5862.png,5,4,2,3,8
captcha5863.png,8,4,5,4,5
captcha5864.png,1,2,8,5,6
captcha5865.png,4,3,1,6,2
captcha5866.png,7,3,4,6,9
captcha5867.png,6,4,6,8,1
captcha5868.png,8,0,6,4,6
captcha5869.png,7,1,8,5,8
captcha5870.png,4,5,9,6,1
captcha5871.png,3,0,4,7,5
captcha5872.png,9,2,2,3,3
captcha5873.png,3,4,8,8,5
captcha5874.png,3,3,7,4,1
captcha5875.png,6,4,0,4,8
captcha5876.png,7,7,2,4,6
captcha5877.png,2,2,6,6,5
captcha5878.png,8,4,4,2,3
captcha5879.png,1,4,5,5,5
captcha5880.png,3,5,1,0,7
captcha5881.png,7,4,8,7,9
captcha5882.png,8,3,1,9,9
captcha5883.png,2,5,8,5,2
captcha5884.png,4,1,8,1,7
captcha5885.png,7,2,1,2,3
captcha5886.png,1,4,7,7,6
captcha5887.png,4,5,0,8,3
captcha5888.png,7,5,3,9,0
captcha5889.png,7,4,2,4,6
captcha5890.png,1,6,8,9,8
captcha5891.png,4,7,2,0,5
captcha5892.png,4,1,1,8,4
captcha5893.png,8,5,8,3,2
captcha5894.png,7,0,3,4,6
captcha5895.png,1,2,9,9,9
captcha5896.png,5,7,6,4,8
captcha5897.png,7,3,6,1,3
captcha5898.png,7,2,4,6,9
captcha5899.png,2,9,4,6,3
captcha5900.png,6,2,5,3,7
captcha5901.png,1,9,5,3,1
captcha5902.png,1,8,3,8,7
captcha5903.png,4,8,6,9,4
captcha5904.png,7,9,0,0,1
captcha5905.png,6,3,5,1,5
captcha5906.png,6,9,0,6,9
captcha5907.png,2,8,8,3,0
captcha5908.png,4,4,7,9,5
captcha5909.png,7,5,1,0,2
captcha5910.png,1,7,7,5,4
captcha5911.png,4,8,0,6,1
captcha5912.png,7,8,3,6,8
captcha5913.png,2,1,0,2,0
captcha5914.png,3,6,9,8,5
captcha5915.png,9,8,7,4,3
captcha5916.png,9,7,5,9,9
captcha5917.png,8,8,8,1,1
captcha5918.png,2,2,9,5,1
captcha5919.png,5,3,2,5,8
captcha5920.png,6,6,4,5,6
captcha5921.png,9,6,7,6,3
captcha5922.png,2,5,0,7,3
captcha5923.png,8,6,8,3,1
captcha5924.png,1,5,1,4,1
captcha5925.png,4,5,4,4,8
captcha5926.png,7,5,7,5,5
captcha5927.png,6,6,9,6,7
captcha5928.png,8,2,9,3,2
captcha5929.png,5,7,0,3,5
captcha5930.png,1,6,7,9,6
captcha5931.png,3,2,7,6,1
captcha5932.png,9,4,5,1,9
captcha5933.png,4,9,4,0,3
captcha5934.png,4,0,6,1,5
captcha5935.png,3,1,8,2,7
captcha5936.png,7,9,2,4,2
captcha5937.png,7,0,4,5,5
captcha5938.png,1,3,1,0,7
captcha5939.png,4,3,4,1,4
captcha5940.png,5,9,3,7,9
captcha5941.png,5,0,5,9,1
captcha5942.png,6,6,5,5,6
captcha5943.png,2,6,3,1,7
captcha5944.png,3,1,8,7,1
captcha5945.png,4,7,8,3,6
captcha5946.png,2,1,9,3,9
captcha5947.png,3,7,9,0,4
captcha5948.png,9,9,6,6,1
captcha5949.png,2,7,9,7,2
captcha5950.png,7,5,3,8,7
captcha5951.png,6,6,6,0,0
captcha5952.png,9,6,9,0,6
captcha5953.png,2,5,2,1,7
captcha5954.png,7,2,6,3,2
captcha5955.png,6,3,8,4,4
captcha5956.png,9,4,1,5,1
captcha5957.png,5,3,9,1,3
captcha5958.png,1,3,6,7,4
captcha5959.png,9,2,5,4,0
captcha5960.png,5,2,3,0,2
captcha5961.png,8,2,6,0,8
captcha5962.png,4,2,3,7,0
captcha5963.png,3,3,5,8,2
captcha5964.png,5,1,3,6,7
captcha5965.png,5,4,8,1,1
captcha5966.png,4,6,0,2,3
captcha5967.png,6,1,9,8,8
captcha5968.png,3,6,0,9,1
captcha5969.png,8,3,5,0,7
captcha5970.png,9,9,4,7,2
captcha5971.png,4,2,1,2,4
captcha5972.png,1,6,2,2,8
captcha5973.png,6,3,6,4,3
captcha5974.png,7,9,6,0,8
captcha5975.png,2,2,2,6,0
captcha5976.png,8,4,0,1,8
captcha5977.png,9,9,9,8,3
captcha5978.png,7,4,0,8,6
captcha5979.png,9,0,0,5,1
captcha5980.png,4,9,8,1,2
captcha5981.png,8,0,1,1,9
captcha5982.png,5,4,2,2,2
captcha5983.png,7,0,1,8,7
captcha5984.png,1,2,8,4,0
captcha5985.png,9,1,7,0,6
captcha5986.png,5,1,4,6,7
captcha5987.png,2,5,5,7,1
captcha5988.png,7,2,9,8,6
captcha5989.png,8,8,9,5,1
captcha5990.png,4,8,7,1,2
captcha5991.png,9,6,1,2,8
captcha5992.png,1,4,0,2,8
captcha5993.png,6,1,4,4,3
captcha5994.png,7,7,4,0,8
captcha5995.png,5,1,5,1,1
captcha5996.png,9,8,9,2,7
captcha5997.png,4,1,5,7,9
captcha5998.png,5,7,5,4,4
captcha5999.png,8,0,2,0,7
captcha6000.png,2,5,6,2,6
captcha6001.png,8,7,3,8,4
