filename,label0,label1,label2,label3,label4
captcha5183.png,8,6,1,7,2
captcha5184.png,6,9,7,4,0
captcha5185.png,9,5,1,7,0
captcha5186.png,3,7,8,2,2
captcha5187.png,3,6,6,7,8
captcha5188.png,6,6,9,8,5
captcha5189.png,8,2,9,5,0
captcha5190.png,5,7,0,5,3
captcha5191.png,8,7,3,6,0
captcha5192.png,3,0,0,1,3
captcha5193.png,4,5,9,7,7
captcha5194.png,7,6,2,8,4
captcha5195.png,3,6,0,4,5
captcha5196.png,9,7,8,0,3
captcha5197.png,8,2,3,1,7
captcha5198.png,2,4,9,7,0
captcha5199.png,6,9,6,1,8
captcha5200.png,8,5,5,8,3
captcha5201.png,2,8,2,3,6
captcha5202.png,6,8,0,0,7
captcha5203.png,3,5,4,1,2
captcha5204.png,6,5,7,1,9
captcha5205.png,4,2,5,8,9
captcha5206.png,7,2,8,9,6
captcha5207.png,4,6,9,9,9
captcha5208.png,6,2,9,6,4
captcha5209.png,2,2,7,2,6
captcha5210.png,6,7,3,7,4
captcha5211.png,1,2,7,9,4
captcha5212.png,4,3,1,0,0
captcha5213.png,6,5,7,6,3
captcha5214.png,2,5,5,2,5
captcha5215.png,4,1,4,8,9
captcha5216.png,7,1,7,9,6
captcha5217.png,1,4,4,4,9
captcha5218.png,7,6,2,0,6
captcha5219.png,9,2,1,7,1
captcha5220.png,3,4,8,2,3
captcha5221.png,6,5,1,3,0
captcha5222.png,9,5,4,3,7
captcha5223.png,3,8,0,9,0
captcha5224.png,3,6,9,4,6
captcha5225.png,5,2,9,1,0
captcha5226.png,8,3,2,1,7
captcha5227.png,8,2,0,7,3
captcha5228.png,2,4,7,2,6
captcha5229.png,8,6,4,8,3
captcha5230.png,1,4,7,9,4
captcha5231.png,7,6,5,5,1
captcha5232.png,7,2,3,5,1
captcha5233.png,1,5,0,0,4
captcha5234.png,6,2,4,1,9
captcha5235.png,9,2,7,2,6
captcha5236.png,7,7,2,4,0
captcha5237.png,8,2,7,9,4
captcha5238.png,2,0,5,6,9
captcha5239.png,5,0,8,7,6
captcha5240.png,6,6,8,4,1
captcha5241.png,2,6,6,0,2
captcha5242.png,5,6,9,0,9
captcha5243.png,5,5,7,6,5
captcha5244.png,8,6,0,7,2
captcha5245.png,6,0,1,7,5
captcha5246.png,5,9,0,3,1
captcha5247.png,8,9,3,3,8
captcha5248.png,8,8,1,9,4
captcha5249.png,3,0,8,4,6
captcha5250.png,9,2,6,0,4
captcha5251.png,7,7,1,1,8
